id,day,hour,camera,track,track_len,ent_frame,ent_cam_part,dep_frame,dep_cam_part
5_17_15_36,5,17,15,36,24,2373,15_7,2396,15_2
5_19_1_20,5,19,1,20,114,4762,1_7,4875,1_6
5_19_1_21,5,19,1,21,41,4875,1_6,4915,1_5
5_19_3_10,5,19,3,10,32,1379,3_0,1416,3_0
5_19_3_11,5,19,3,11,80,1401,3_0,1492,3_0
5_19_3_26,5,19,3,26,138,4663,3_0,4805,3_0
5_19_3_28,5,19,3,28,66,4672,3_0,4792,3_0
5_19_3_32,5,19,3,32,885,4819,3_0,5797,3_0
5_19_3_50,5,19,3,50,29,5395,3_0,5423,3_0
5_19_3_56,5,19,3,56,38,5410,3_0,5512,3_0
5_19_3_64,5,19,3,64,27,5486,3_0,5512,3_3
5_19_3_68,5,19,3,68,92,5496,3_0,5587,3_5
5_19_3_80,5,19,3,80,30,5561,3_0,5686,3_0
5_19_3_87,5,19,3,87,106,5615,3_3,5724,3_2
5_19_3_97,5,19,3,97,224,5718,3_5,5945,3_0
5_19_3_99,5,19,3,99,137,5771,3_0,5909,3_0
5_19_3_106,5,19,3,106,68,5909,3_0,6000,3_0
5_19_4_47,5,19,4,47,46,3231,4_3,3390,4_3
5_19_4_49,5,19,4,49,123,3293,4_7,3436,4_6
5_19_4_57,5,19,4,57,24,3597,4_6,3640,4_6
5_19_4_60,5,19,4,60,135,3611,4_6,3747,4_5
5_19_7_21,5,19,7,21,68,3656,7_1,3846,7_1
5_19_7_22,5,19,7,22,212,3811,7_6,4024,7_1
5_19_7_23,5,19,7,23,47,3886,7_1,4008,7_1
5_19_7_32,5,19,7,32,56,4146,7_1,4256,7_1
5_19_7_35,5,19,7,35,199,4203,7_6,4401,7_8
5_19_7_57,5,19,7,57,71,5354,7_6,5424,7_7
5_19_7_58,5,19,7,58,39,5366,7_1,5409,7_1
5_19_10_12,5,19,10,12,123,5348,10_0,5470,10_5
5_19_10_13,5,19,10,13,75,5428,10_0,5519,10_0
5_19_12_27,5,19,12,27,230,3409,12_0,3638,12_1
5_19_12_28,5,19,12,28,30,3490,12_0,3519,12_0
5_19_13_35,5,19,13,35,833,4645,13_1,5508,13_1
5_19_13_37,5,19,13,37,65,4652,13_0,4781,13_0
5_19_13_45,5,19,13,45,225,4835,13_0,5234,13_0
5_19_13_51,5,19,13,51,47,5122,13_0,5218,13_0
5_19_13_60,5,19,13,60,40,5280,13_0,5396,13_0
5_19_13_64,5,19,13,64,219,5352,13_0,5776,13_0
5_19_13_67,5,19,13,67,25,5398,13_8,5422,13_3
5_19_13_73,5,19,13,73,33,5477,13_1,5509,13_0
5_19_13_74,5,19,13,74,518,5478,13_1,5995,13_0
5_19_13_82,5,19,13,82,27,5519,13_0,5582,13_0
5_19_13_93,5,19,13,93,32,5638,13_0,5737,13_0
5_19_13_94,5,19,13,94,96,5638,13_0,5781,13_0
5_19_13_105,5,19,13,105,43,5883,13_0,5925,13_1
6_9_1_23,6,9,1,23,31,4331,1_4,4361,1_3
6_9_1_24,6,9,1,24,24,4332,1_4,4355,1_6
6_9_2_9,6,9,2,9,42,1533,2_2,1574,2_2
6_9_2_11,6,9,2,11,156,1568,2_1,1727,2_0
6_9_2_24,6,9,2,24,268,2593,2_4,2860,2_2
6_9_2_44,6,9,2,44,130,2829,2_5,2967,2_0
6_9_2_49,6,9,2,49,119,2925,2_8,3075,2_0
6_9_2_51,6,9,2,51,139,3966,2_0,4109,2_5
6_9_2_57,6,9,2,57,89,4021,2_0,4109,2_5
6_9_2_60,6,9,2,60,24,4092,2_0,4115,2_2
6_9_3_6,6,9,3,6,88,427,3_0,514,3_8
6_9_3_7,6,9,3,7,36,487,3_5,522,3_3
6_9_3_12,6,9,3,12,108,931,3_0,1038,3_5
6_9_3_14,6,9,3,14,157,994,3_8,1150,3_0
6_9_3_21,6,9,3,21,70,1458,3_0,1527,3_8
6_9_3_22,6,9,3,22,43,1471,3_0,1515,3_0
6_9_3_24,6,9,3,24,123,1513,3_5,1640,3_0
6_9_3_29,6,9,3,29,46,1583,3_0,1641,3_0
6_9_3_37,6,9,3,37,42,2308,3_0,2349,3_0
6_9_3_38,6,9,3,38,37,2309,3_0,2345,3_0
6_9_3_44,6,9,3,44,43,2852,3_4,2894,3_0
6_9_3_48,6,9,3,48,73,2861,3_8,2933,3_0
6_9_3_49,6,9,3,49,25,2880,3_0,2909,3_0
6_9_3_51,6,9,3,51,100,2907,3_0,3006,3_0
6_9_3_61,6,9,3,61,84,4069,3_0,4152,3_8
6_9_3_65,6,9,3,65,81,4116,3_8,4219,3_0
6_9_3_67,6,9,3,67,170,4211,3_0,4380,3_0
6_9_3_83,6,9,3,83,56,5835,3_5,5890,3_0
6_9_3_84,6,9,3,84,34,5837,3_0,5870,3_0
6_9_4_3,6,9,4,3,55,518,4_8,572,4_6
6_9_4_6,6,9,4,6,79,543,4_5,621,4_6
6_9_4_16,6,9,4,16,70,1437,4_8,1506,4_8
6_9_4_17,6,9,4,17,121,1448,4_5,1568,4_8
6_9_4_45,6,9,4,45,106,2474,4_6,2592,4_2
6_9_4_47,6,9,4,47,286,2574,4_5,2859,4_2
6_9_4_53,6,9,4,53,81,2765,4_6,2845,4_8
6_9_4_56,6,9,4,56,100,2828,4_6,2931,4_2
6_9_4_75,6,9,4,75,81,4105,4_5,4185,4_6
6_9_4_76,6,9,4,76,71,4109,4_7,4179,4_6
6_9_4_78,6,9,4,78,85,4156,4_8,4268,4_6
6_9_4_98,6,9,4,98,87,5670,4_8,5756,4_6
6_9_4_99,6,9,4,99,103,5707,4_8,5829,4_5
6_9_5_12,6,9,5,12,36,135,5_7,170,5_2
6_9_5_13,6,9,5,13,36,141,5_7,176,5_2
6_9_5_52,6,9,5,52,29,3615,5_2,3645,5_7
6_9_5_53,6,9,5,53,41,3632,5_7,3672,5_2
6_9_6_11,6,9,6,11,470,104,6_1,573,6_0
6_9_6_22,6,9,6,22,394,182,6_1,575,6_0
6_9_6_29,6,9,6,29,99,241,6_4,511,6_4
6_9_6_40,6,9,6,40,517,841,6_8,1361,6_0
6_9_6_41,6,9,6,41,27,856,6_4,902,6_4
6_9_6_54,6,9,6,54,53,1173,6_0,1225,6_8
6_9_6_56,6,9,6,56,28,1196,6_4,1297,6_4
6_9_6_77,6,9,6,77,54,2742,6_0,2795,6_1
6_9_6_78,6,9,6,78,34,2748,6_5,2781,6_0
6_9_6_79,6,9,6,79,29,2756,6_4,2791,6_4
6_9_6_89,6,9,6,89,633,3186,6_0,3824,6_5
6_9_6_94,6,9,6,94,43,3531,6_4,3664,6_4
6_9_6_95,6,9,6,95,56,3558,6_0,3616,6_8
6_9_6_100,6,9,6,100,60,3682,6_4,3741,6_0
6_9_6_101,6,9,6,101,60,3683,6_1,3749,6_0
6_9_6_102,6,9,6,102,33,3706,6_4,3839,6_4
6_9_6_105,6,9,6,105,48,3780,6_0,3827,6_2
6_9_6_109,6,9,6,109,24,3801,6_0,3824,6_0
6_9_6_110,6,9,6,110,58,3803,6_0,3860,6_8
6_9_6_112,6,9,6,112,53,3827,6_0,3879,6_1
6_9_6_122,6,9,6,122,240,4287,6_8,4526,6_1
6_9_6_123,6,9,6,123,64,4351,6_4,4540,6_4
6_9_6_135,6,9,6,135,56,4960,6_4,5015,6_0
6_9_6_141,6,9,6,141,50,5006,6_5,5055,6_0
6_9_6_143,6,9,6,143,36,5043,6_0,5078,6_0
6_9_6_147,6,9,6,147,61,5073,6_8,5133,6_0
6_9_6_150,6,9,6,150,54,5080,6_4,5133,6_0
6_9_6_160,6,9,6,160,44,5807,6_8,5850,6_3
6_9_6_161,6,9,6,161,28,5821,6_4,5885,6_4
6_9_7_3,6,9,7,3,87,38,7_7,124,7_7
6_9_7_5,6,9,7,5,48,123,7_0,174,7_8
6_9_7_8,6,9,7,8,40,133,7_1,172,7_7
6_9_7_25,6,9,7,25,162,1228,7_8,1394,7_6
6_9_7_26,6,9,7,26,31,1381,7_0,1411,7_8
6_9_7_44,6,9,7,44,114,2647,7_0,2775,7_6
6_9_7_45,6,9,7,45,25,2654,7_6,2680,7_6
6_9_7_46,6,9,7,46,41,2708,7_0,2748,7_7
6_9_7_47,6,9,7,47,112,2722,7_6,2833,7_1
6_9_7_49,6,9,7,49,40,2921,7_6,2967,7_6
6_9_7_53,6,9,7,53,156,2965,7_6,3148,7_1
6_9_7_63,6,9,7,63,56,3616,7_0,3671,7_8
6_9_7_69,6,9,7,69,44,3631,7_1,3674,7_7
6_9_7_73,6,9,7,73,244,3830,7_7,4075,7_6
6_9_7_75,6,9,7,75,62,3831,7_7,3917,7_6
6_9_7_77,6,9,7,77,29,3862,7_8,3890,7_1
6_9_7_78,6,9,7,78,154,3890,7_1,4056,7_6
6_9_7_81,6,9,7,81,139,3910,7_6,4071,7_6
6_9_7_89,6,9,7,89,36,3999,7_6,4049,7_6
6_9_7_111,6,9,7,111,34,5039,7_0,5072,7_8
6_9_7_112,6,9,7,112,24,5043,7_1,5066,7_5
6_9_9_27,6,9,9,27,54,1274,9_7,1345,9_7
6_9_9_30,6,9,9,30,25,1281,9_7,1312,9_7
6_9_9_34,6,9,9,34,45,1291,9_7,1372,9_7
6_9_9_36,6,9,9,36,30,1311,9_7,1356,9_7
6_9_9_38,6,9,9,38,24,1346,9_7,1381,9_4
6_9_9_53,6,9,9,53,106,2371,9_2,2483,9_0
6_9_9_55,6,9,9,55,60,2449,9_7,2524,9_7
6_9_9_63,6,9,9,63,47,3684,9_7,3766,9_7
6_9_9_66,6,9,9,66,152,3742,9_2,3897,9_0
6_9_9_70,6,9,9,70,135,3749,9_1,3901,9_0
6_9_9_78,6,9,9,78,115,5011,9_1,5137,9_0
6_9_9_80,6,9,9,80,85,5055,9_1,5139,9_0
6_9_9_87,6,9,9,87,98,5128,9_2,5236,9_0
6_9_9_90,6,9,9,90,104,5134,9_1,5247,9_0
6_9_10_1,6,9,10,1,40,1,10_0,40,10_0
6_9_10_2,6,9,10,2,49,1,10_1,50,10_0
6_9_10_4,6,9,10,4,95,96,10_0,193,10_1
6_9_10_6,6,9,10,6,499,101,10_0,599,10_4
6_9_10_8,6,9,10,8,66,114,10_0,200,10_4
6_9_10_12,6,9,10,12,27,128,10_0,154,10_0
6_9_10_14,6,9,10,14,69,145,10_4,215,10_8
6_9_10_19,6,9,10,19,391,193,10_1,586,10_4
6_9_10_32,6,9,10,32,386,991,10_5,1378,10_4
6_9_10_33,6,9,10,33,45,1168,10_4,1212,10_4
6_9_10_34,6,9,10,34,67,1172,10_4,1238,10_0
6_9_10_37,6,9,10,37,98,1360,10_0,1457,10_5
6_9_10_46,6,9,10,46,104,1732,10_5,1837,10_0
6_9_10_47,6,9,10,47,44,1783,10_0,1826,10_1
6_9_10_57,6,9,10,57,31,2675,10_0,2705,10_0
6_9_10_59,6,9,10,59,101,2686,10_0,2786,10_4
6_9_10_60,6,9,10,60,59,2738,10_4,2796,10_0
6_9_10_65,6,9,10,65,625,3184,10_1,3809,10_4
6_9_10_72,6,9,10,72,106,3566,10_5,3675,10_0
6_9_10_74,6,9,10,74,141,3601,10_0,3741,10_5
6_9_10_76,6,9,10,76,127,3607,10_0,3738,10_5
6_9_10_87,6,9,10,87,140,3779,10_4,3937,10_0
6_9_10_88,6,9,10,88,97,3781,10_4,3877,10_0
6_9_10_91,6,9,10,91,44,3791,10_1,3834,10_0
6_9_10_94,6,9,10,94,32,3802,10_0,3838,10_0
6_9_10_99,6,9,10,99,57,3877,10_0,3933,10_0
6_9_10_101,6,9,10,101,316,4188,10_0,4514,10_4
6_9_10_102,6,9,10,102,48,4223,10_0,4271,10_0
6_9_10_105,6,9,10,105,47,4476,10_4,4522,10_0
6_9_10_108,6,9,10,108,126,4890,10_0,5015,10_8
6_9_10_109,6,9,10,109,97,4957,10_0,5053,10_5
6_9_10_112,6,9,10,112,115,5005,10_0,5127,10_5
6_9_10_114,6,9,10,114,99,5028,10_0,5126,10_5
6_9_10_115,6,9,10,115,41,5041,10_1,5081,10_1
6_9_12_31,6,9,12,31,124,2182,12_0,2320,12_2
6_9_12_33,6,9,12,33,133,2186,12_0,2318,12_2
6_9_12_42,6,9,12,42,25,2905,12_2,2929,12_7
6_9_12_44,6,9,12,44,95,2916,12_1,3022,12_0
6_9_12_62,6,9,12,62,146,3999,12_5,4172,12_0
6_9_12_63,6,9,12,63,114,4001,12_1,4114,12_0
6_9_12_64,6,9,12,64,28,4077,12_7,4104,12_2
6_9_12_66,6,9,12,66,124,4102,12_0,4225,12_2
6_9_12_77,6,9,12,77,25,5227,12_8,5251,12_7
6_9_12_81,6,9,12,81,102,5250,12_4,5354,12_0
6_9_12_86,6,9,12,86,108,5346,12_4,5453,12_0
6_9_12_87,6,9,12,87,95,5347,12_1,5444,12_0
6_9_13_6,6,9,13,6,185,340,13_0,524,13_0
6_9_13_9,6,9,13,9,27,381,13_1,407,13_8
6_9_13_14,6,9,13,14,54,469,13_4,523,13_0
6_9_13_21,6,9,13,21,281,984,13_8,1264,13_8
6_9_13_22,6,9,13,22,165,990,13_0,1154,13_1
6_9_13_27,6,9,13,27,50,1123,13_0,1211,13_0
6_9_13_29,6,9,13,29,119,1374,13_4,1492,13_0
6_9_13_30,6,9,13,30,111,1435,13_0,1577,13_5
6_9_13_31,6,9,13,31,160,1445,13_0,1692,13_0
6_9_13_32,6,9,13,32,348,1461,13_1,1808,13_1
6_9_13_33,6,9,13,33,30,1539,13_0,1568,13_0
6_9_13_38,6,9,13,38,35,2318,13_8,2358,13_4
6_9_13_39,6,9,13,39,37,2321,13_8,2357,13_3
6_9_13_40,6,9,13,40,327,2572,13_0,2898,13_5
6_9_13_52,6,9,13,52,48,2864,13_0,2911,13_8
6_9_13_62,6,9,13,62,58,4106,13_8,4163,13_0
6_9_13_63,6,9,13,63,53,4112,13_0,4164,13_8
6_9_13_71,6,9,13,71,65,5614,13_1,5678,13_0
6_9_13_72,6,9,13,72,208,5674,13_3,5888,13_8
6_9_13_74,6,9,13,74,29,5716,13_0,5760,13_0
6_9_13_80,6,9,13,80,24,5849,13_5,5872,13_1
6_9_14_19,6,9,14,19,137,1493,14_1,1641,14_6
6_9_14_24,6,9,14,24,51,1530,14_6,1580,14_7
6_9_14_27,6,9,14,27,35,1582,14_8,1616,14_1
6_9_14_50,6,9,14,50,147,3833,14_6,3999,14_8
6_9_14_51,6,9,14,51,129,3866,14_6,4003,14_5
6_9_14_70,6,9,14,70,178,5069,14_6,5246,14_1
6_9_14_72,6,9,14,72,70,5176,14_6,5245,14_5
6_9_14_76,6,9,14,76,115,5227,14_6,5341,14_5
6_9_14_78,6,9,14,78,106,5236,14_6,5341,14_8
6_9_15_18,6,9,15,18,44,4320,15_3,4363,15_7
6_9_15_21,6,9,15,21,38,4322,15_3,4359,15_6
6_11_1_27,6,11,1,27,25,2340,1_4,2364,1_6
6_11_1_28,6,11,1,28,53,2362,1_6,2414,1_5
6_11_1_31,6,11,1,31,28,2371,1_4,2398,1_6
6_11_1_32,6,11,1,32,32,3003,1_6,3034,1_2
6_11_1_33,6,11,1,33,27,3010,1_6,3036,1_5
6_11_1_38,6,11,1,38,37,3233,1_5,3269,1_6
6_11_1_41,6,11,1,41,30,3255,1_4,3284,1_6
6_11_1_48,6,11,1,48,36,3747,1_2,3782,1_6
6_11_1_51,6,11,1,51,26,3755,1_4,3780,1_6
6_11_1_60,6,11,1,60,26,4900,1_6,4925,1_6
6_11_1_62,6,11,1,62,38,4923,1_4,4960,1_6
6_11_2_1,6,11,2,1,38,1,2_0,62,2_0
6_11_2_2,6,11,2,2,82,1,2_0,103,2_0
6_11_2_7,6,11,2,7,124,562,2_2,689,2_0
6_11_2_8,6,11,2,8,334,688,2_2,1021,2_2
6_11_2_9,6,11,2,9,46,729,2_0,774,2_0
6_11_2_11,6,11,2,11,116,825,2_0,975,2_5
6_11_2_48,6,11,2,48,245,3234,2_8,3508,2_0
6_11_2_50,6,11,2,50,265,3235,2_5,3520,2_2
6_11_2_55,6,11,2,55,119,3407,2_0,3526,2_5
6_11_2_59,6,11,2,59,24,3435,2_0,3471,2_0
6_11_2_74,6,11,2,74,42,4065,2_2,4106,2_0
6_11_2_76,6,11,2,76,123,4075,2_0,4216,2_0
6_11_2_77,6,11,2,77,87,4108,2_0,4194,2_2
6_11_2_91,6,11,2,91,134,4985,2_0,5118,2_2
6_11_2_94,6,11,2,94,108,5081,2_1,5194,2_0
6_11_2_96,6,11,2,96,188,5620,2_0,5813,2_5
6_11_2_97,6,11,2,97,75,5799,2_0,5874,2_5
6_11_3_2,6,11,3,2,189,320,3_2,508,3_0
6_11_3_5,6,11,3,5,48,508,3_0,555,3_5
6_11_3_8,6,11,3,8,25,559,3_0,583,3_0
6_11_3_9,6,11,3,9,108,578,3_0,685,3_8
6_11_3_12,6,11,3,12,130,643,3_0,772,3_0
6_11_3_22,6,11,3,22,67,1010,3_0,1090,3_0
6_11_3_24,6,11,3,24,35,1041,3_0,1075,3_0
6_11_3_39,6,11,3,39,75,1793,3_0,1867,3_8
6_11_3_40,6,11,3,40,696,1795,3_0,2507,3_0
6_11_3_41,6,11,3,41,53,1799,3_0,1851,3_8
6_11_3_46,6,11,3,46,127,1932,3_4,2069,3_0
6_11_3_50,6,11,3,50,37,2043,3_0,2079,3_5
6_11_3_56,6,11,3,56,26,2347,3_2,2372,3_0
6_11_3_57,6,11,3,57,76,2680,3_0,2755,3_0
6_11_3_58,6,11,3,58,31,2716,3_0,2794,3_0
6_11_3_59,6,11,3,59,50,2910,3_0,2959,3_5
6_11_3_60,6,11,3,60,57,2913,3_0,2969,3_8
6_11_3_64,6,11,3,64,438,3620,3_0,4097,3_0
6_11_3_67,6,11,3,67,24,3641,3_4,3664,3_0
6_11_3_68,6,11,3,68,26,3766,3_0,3791,3_5
6_11_3_71,6,11,3,71,34,4030,3_0,4063,3_8
6_11_3_80,6,11,3,80,77,4198,3_8,4274,3_0
6_11_3_81,6,11,3,81,125,4220,3_0,4344,3_0
6_11_3_93,6,11,3,93,71,5449,3_0,5520,3_0
6_11_3_94,6,11,3,94,37,5453,3_0,5500,3_0
6_11_3_95,6,11,3,95,61,5455,3_0,5523,3_0
6_11_4_6,6,11,4,6,433,688,4_8,1120,4_8
6_11_4_16,6,11,4,16,148,968,4_5,1115,4_6
6_11_4_34,6,11,4,34,69,1852,4_8,1920,4_6
6_11_4_35,6,11,4,35,40,1868,4_8,1921,4_8
6_11_4_41,6,11,4,41,103,2066,4_6,2197,4_5
6_11_4_42,6,11,4,42,256,2081,4_8,2336,4_8
6_11_4_45,6,11,4,45,89,2138,4_7,2231,4_6
6_11_4_52,6,11,4,52,148,2962,4_8,3152,4_6
6_11_4_54,6,11,4,54,95,2975,4_7,3086,4_6
6_11_4_56,6,11,4,56,126,3110,4_6,3238,4_5
6_11_4_57,6,11,4,57,98,3128,4_6,3239,4_5
6_11_4_66,6,11,4,66,92,3491,4_6,3625,4_8
6_11_4_72,6,11,4,72,63,3522,4_5,3584,4_6
6_11_4_74,6,11,4,74,59,3529,4_7,3620,4_6
6_11_4_101,6,11,4,101,84,5816,4_7,5899,4_6
6_11_4_104,6,11,4,104,125,5876,4_5,6000,4_6
6_11_5_9,6,11,5,9,98,867,5_2,964,5_0
6_11_5_10,6,11,5,10,28,943,5_7,970,5_2
6_11_5_18,6,11,5,18,168,2132,5_2,2306,5_7
6_11_5_20,6,11,5,20,31,2269,5_2,2299,5_7
6_11_5_27,6,11,5,27,41,2493,5_7,2533,5_1
6_11_5_28,6,11,5,28,37,2500,5_7,2536,5_2
6_11_5_40,6,11,5,40,34,3282,5_7,3315,5_5
6_11_5_41,6,11,5,41,26,3290,5_7,3315,5_8
6_11_5_65,6,11,5,65,44,5021,5_7,5064,5_1
6_11_5_66,6,11,5,66,42,5031,5_7,5072,5_2
6_11_6_9,6,11,6,9,37,832,6_0,868,6_8
6_11_6_10,6,11,6,10,24,836,6_4,891,6_4
6_11_6_14,6,11,6,14,150,971,6_8,1120,6_0
6_11_6_18,6,11,6,18,50,1011,6_4,1126,6_4
6_11_6_19,6,11,6,19,41,1091,6_3,1131,6_0
6_11_6_41,6,11,6,41,91,1969,6_1,2118,6_0
6_11_6_43,6,11,6,43,24,2110,6_1,2133,6_8
6_11_6_45,6,11,6,45,41,2134,6_4,2241,6_4
6_11_6_47,6,11,6,47,61,2209,6_3,2269,6_8
6_11_6_55,6,11,6,55,27,2532,6_8,2558,6_3
6_11_6_60,6,11,6,60,61,2538,6_8,2598,6_3
6_11_6_61,6,11,6,61,61,2538,6_8,2598,6_3
6_11_6_62,6,11,6,62,43,2578,6_0,2620,6_8
6_11_6_65,6,11,6,65,142,3543,6_0,3684,6_8
6_11_6_66,6,11,6,66,45,3546,6_4,3636,6_4
6_11_6_70,6,11,6,70,39,3706,6_4,3751,6_4
6_11_6_72,6,11,6,72,24,3730,6_0,3753,6_1
6_11_6_76,6,11,6,76,36,4180,6_1,4215,6_0
6_11_6_77,6,11,6,77,55,4181,6_4,4266,6_4
6_11_6_79,6,11,6,79,25,4294,6_0,4333,6_3
6_11_6_80,6,11,6,80,31,4296,6_4,4366,6_4
6_11_6_81,6,11,6,81,47,4300,6_0,4346,6_8
6_11_6_96,6,11,6,96,171,4689,6_1,4865,6_8
6_11_6_97,6,11,6,97,26,4691,6_4,4721,6_4
6_11_6_105,6,11,6,105,52,5026,6_3,5077,6_4
6_11_6_112,6,11,6,112,105,5075,6_8,5189,6_0
6_11_6_113,6,11,6,113,110,5075,6_8,5184,6_0
6_11_6_118,6,11,6,118,105,5086,6_4,5190,6_0
6_11_6_119,6,11,6,119,44,5096,6_4,5184,6_4
6_11_6_127,6,11,6,127,50,5421,6_4,5535,6_4
6_11_6_128,6,11,6,128,50,5476,6_0,5525,6_5
6_11_7_4,6,11,7,4,176,26,7_6,201,7_1
6_11_7_10,6,11,7,10,149,62,7_6,213,7_1
6_11_7_13,6,11,7,13,171,611,7_6,789,7_1
6_11_7_14,6,11,7,14,154,728,7_0,915,7_6
6_11_7_22,6,11,7,22,36,1926,7_1,1961,7_8
6_11_7_27,6,11,7,27,104,1956,7_7,2071,7_6
6_11_7_30,6,11,7,30,160,2135,7_8,2294,7_1
6_11_7_31,6,11,7,31,43,2270,7_8,2312,7_1
6_11_7_33,6,11,7,33,137,2287,7_6,2424,7_1
6_11_7_35,6,11,7,35,122,2492,7_0,2613,7_6
6_11_7_36,6,11,7,36,36,2500,7_1,2535,7_8
6_11_7_50,6,11,7,50,174,3280,7_1,3457,7_6
6_11_7_52,6,11,7,52,73,3290,7_1,3362,7_6
6_11_7_54,6,11,7,54,104,3294,7_6,3441,7_0
6_11_7_62,6,11,7,62,102,3316,7_3,3449,7_6
6_11_7_64,6,11,7,64,56,3358,7_6,3459,7_6
6_11_7_66,6,11,7,66,52,3365,7_6,3416,7_4
6_11_7_82,6,11,7,82,283,3963,7_7,4303,7_7
6_11_7_86,6,11,7,86,247,4232,7_1,4486,7_6
6_11_7_94,6,11,7,94,24,4351,7_4,4374,7_1
6_11_7_100,6,11,7,100,30,4869,7_5,4898,7_1
6_11_7_101,6,11,7,101,156,4883,7_8,5056,7_6
6_11_7_103,6,11,7,103,60,5012,7_1,5071,7_8
6_11_7_104,6,11,7,104,50,5025,7_1,5074,7_8
6_11_7_116,6,11,7,116,98,5525,7_8,5644,7_6
6_11_7_117,6,11,7,117,194,5559,7_1,5789,7_6
6_11_9_27,6,11,9,27,182,5167,9_2,5362,9_0
6_11_9_31,6,11,9,31,170,5186,9_1,5371,9_0
6_11_9_32,6,11,9,32,169,5188,9_4,5362,9_0
6_11_9_34,6,11,9,34,41,5259,9_0,5348,9_0
6_11_10_1,6,11,10,1,73,172,10_0,244,10_0
6_11_10_2,6,11,10,2,67,174,10_0,240,10_0
6_11_10_6,6,11,10,6,66,771,10_0,837,10_0
6_11_10_7,6,11,10,7,50,827,10_0,876,10_0
6_11_10_25,6,11,10,25,239,1892,10_0,2130,10_4
6_11_10_26,6,11,10,26,43,1900,10_0,1942,10_0
6_11_10_28,6,11,10,28,207,2110,10_0,2335,10_0
6_11_10_30,6,11,10,30,106,2235,10_1,2365,10_0
6_11_10_31,6,11,10,31,120,2395,10_0,2522,10_0
6_11_10_33,6,11,10,33,123,2448,10_0,2578,10_1
6_11_10_34,6,11,10,34,118,2449,10_0,2575,10_1
6_11_10_46,6,11,10,46,42,2505,10_0,2571,10_1
6_11_10_48,6,11,10,48,104,2571,10_4,2674,10_0
6_11_10_49,6,11,10,49,72,3236,10_0,3316,10_0
6_11_10_51,6,11,10,51,51,3264,10_0,3315,10_0
6_11_10_54,6,11,10,54,36,3284,10_0,3319,10_0
6_11_10_56,6,11,10,56,31,3411,10_0,3447,10_0
6_11_10_57,6,11,10,57,35,3418,10_0,3452,10_0
6_11_10_59,6,11,10,59,89,3532,10_4,3620,10_5
6_11_10_60,6,11,10,60,110,3620,10_5,3737,10_0
6_11_10_66,6,11,10,66,33,4187,10_0,4219,10_1
6_11_10_68,6,11,10,68,91,4202,10_0,4322,10_0
6_11_10_76,6,11,10,76,89,4315,10_0,4403,10_0
6_11_10_79,6,11,10,79,49,4773,10_8,4821,10_4
6_11_10_82,6,11,10,82,110,4821,10_4,4937,10_0
6_11_10_83,6,11,10,83,25,4868,10_0,4892,10_0
6_11_10_85,6,11,10,85,204,4965,10_0,5170,10_8
6_11_10_88,6,11,10,88,169,4993,10_0,5162,10_2
6_11_10_89,6,11,10,89,133,4996,10_0,5153,10_1
6_11_10_94,6,11,10,94,34,5054,10_1,5087,10_0
6_11_10_96,6,11,10,96,41,5101,10_0,5160,10_0
6_11_10_105,6,11,10,105,60,5475,10_4,5534,10_0
6_11_10_106,6,11,10,106,55,5528,10_0,5596,10_0
6_11_12_15,6,11,12,15,102,932,12_2,1044,12_0
6_11_12_19,6,11,12,19,79,970,12_0,1048,12_2
6_11_12_20,6,11,12,20,32,1027,12_7,1058,12_2
6_11_12_34,6,11,12,34,82,1957,12_1,2038,12_0
6_11_12_36,6,11,12,36,28,2001,12_2,2028,12_7
6_11_12_53,6,11,12,53,39,4235,12_7,4273,12_2
6_11_12_57,6,11,12,57,105,4268,12_5,4394,12_0
6_11_12_63,6,11,12,63,147,5370,12_1,5516,12_0
6_11_12_68,6,11,12,68,30,5457,12_8,5486,12_7
6_11_13_11,6,11,13,11,713,571,13_8,1283,13_1
6_11_13_12,6,11,13,12,76,697,13_5,772,13_0
6_11_13_13,6,11,13,13,25,863,13_8,887,13_3
6_11_13_27,6,11,13,27,31,1063,13_8,1093,13_3
6_11_13_35,6,11,13,35,202,1794,13_1,1995,13_5
6_11_13_36,6,11,13,36,59,1799,13_1,1860,13_0
6_11_13_60,6,11,13,60,69,2911,13_1,2979,13_0
6_11_13_61,6,11,13,61,68,2915,13_1,2982,13_0
6_11_13_78,6,11,13,78,353,3621,13_1,3975,13_8
6_11_13_79,6,11,13,79,45,3622,13_0,3671,13_3
6_11_13_81,6,11,13,81,35,3763,13_3,3799,13_0
6_11_13_94,6,11,13,94,76,5049,13_5,5148,13_0
6_11_13_96,6,11,13,96,66,5114,13_0,5179,13_3
6_11_14_19,6,11,14,19,677,1797,14_1,2473,14_8
6_11_14_22,6,11,14,22,130,1821,14_6,1952,14_5
6_11_14_24,6,11,14,24,34,1997,14_8,2030,14_1
6_11_14_50,6,11,14,50,122,5246,14_6,5378,14_6
6_11_14_53,6,11,14,53,193,5256,14_6,5457,14_4
6_11_14_60,6,11,14,60,185,5300,14_6,5484,14_1
6_11_14_66,6,11,14,66,103,5345,14_6,5452,14_4
6_11_14_70,6,11,14,70,26,5448,14_7,5473,14_1
6_11_15_33,6,11,15,33,37,2326,15_3,2362,15_6
6_11_15_34,6,11,15,34,41,2356,15_3,2396,15_6
